{'statement': 'You are looking for a city with warm weather. Between Anchorage and Tampa, you should visit Tampa.', 'answer': 'Tampa', 'candidate': 'Anchorage'}
{'statement': 'You are looking for a city with warm weather. Between Harare and Djibouti, you should visit Djibouti.', 'answer': 'Djibouti', 'candidate': 'Harare'}
{'statement': 'You are looking for a city with warm weather. Between Oslo and Riyadh, you should visit Riyadh.', 'answer': 'Riyadh', 'candidate': 'Oslo'}
{'statement': 'You are looking for a city with warm weather. Between Medellín and Sapporo, you should visit Medellín.', 'answer': 'Medellín', 'candidate': 'Sapporo'}
{'statement': 'You are looking for a city with warm weather. Between Antsiranana and Milan, you should visit Antsiranana.', 'answer': 'Antsiranana', 'candidate': 'Milan'}
{'statement': 'You are looking for a city with warm weather. Between Djibouti and Saint Petersburg, you should visit Djibouti.', 'answer': 'Djibouti', 'candidate': 'Saint Petersburg'}
{'statement': 'You are looking for a city with warm weather. Between Asmara and Bangkok, you should visit Bangkok.', 'answer': 'Bangkok', 'candidate': 'Asmara'}
{'statement': 'You are looking for a city with warm weather. Between Entebbe and Pittsburgh, you should visit Entebbe.', 'answer': 'Entebbe', 'candidate': 'Pittsburgh'}
{'statement': 'You are looking for a city with warm weather. Between Reykjavík and Buenos Aires, you should visit Buenos Aires.', 'answer': 'Buenos Aires', 'candidate': 'Reykjavík'}
{'statement': 'You are looking for a city with warm weather. Between Willemstad and Curitiba, you should visit Willemstad.', 'answer': 'Willemstad', 'candidate': 'Curitiba'}
{'statement': 'You are looking for a city with warm weather. Between Anchorage and Changsha, you should visit Changsha.', 'answer': 'Changsha', 'candidate': 'Anchorage'}
{'statement': 'You are looking for a city with warm weather. Between Vladivostok and Auckland, you should visit Auckland.', 'answer': 'Auckland', 'candidate': 'Vladivostok'}
{'statement': 'You are looking for a city with warm weather. Between Manaus and Bratislava, you should visit Manaus.', 'answer': 'Manaus', 'candidate': 'Bratislava'}
{'statement': 'You are looking for a city with warm weather. Between Toluca and Mahajanga, you should visit Mahajanga.', 'answer': 'Mahajanga', 'candidate': 'Toluca'}
{'statement': 'You are looking for a city with warm weather. Between Shanghai and San Juan, you should visit San Juan.', 'answer': 'San Juan', 'candidate': 'Shanghai'}
{'statement': 'You are looking for a city with warm weather. Between Paramaribo and Napier, you should visit Paramaribo.', 'answer': 'Paramaribo', 'candidate': 'Napier'}
{'statement': 'You are looking for a city with warm weather. Between Sapporo and Dodoma, you should visit Dodoma.', 'answer': 'Dodoma', 'candidate': 'Sapporo'}
{'statement': 'You are looking for a city with warm weather. Between Ségou and La Serena, you should visit Ségou.', 'answer': 'Ségou', 'candidate': 'La Serena'}
{'statement': 'You are looking for a city with warm weather. Between Conakry and Anchorage, you should visit Conakry.', 'answer': 'Conakry', 'candidate': 'Anchorage'}
{'statement': 'You are looking for a city with warm weather. Between Baku and Phnom Penh, you should visit Phnom Penh.', 'answer': 'Phnom Penh', 'candidate': 'Baku'}
{'statement': 'You are looking for a city with warm weather. Between Djibouti and Dublin, you should visit Djibouti.', 'answer': 'Djibouti', 'candidate': 'Dublin'}
{'statement': 'You are looking for a city with warm weather. Between Mendoza and Vladivostok, you should visit Mendoza.', 'answer': 'Mendoza', 'candidate': 'Vladivostok'}
{'statement': 'You are looking for a city with warm weather. Between Santiago and Suva, you should visit Suva.', 'answer': 'Suva', 'candidate': 'Santiago'}
{'statement': 'You are looking for a city with warm weather. Between Denpasar and Canberra, you should visit Denpasar.', 'answer': 'Denpasar', 'candidate': 'Canberra'}
{'statement': 'You are looking for a city with warm weather. Between Yinchuan and Manila, you should visit Manila.', 'answer': 'Manila', 'candidate': 'Yinchuan'}
{'statement': 'You are looking for a city with warm weather. Between La Ceiba and Lyon, you should visit La Ceiba.', 'answer': 'La Ceiba', 'candidate': 'Lyon'}
{'statement': 'You are looking for a city with warm weather. Between Mombasa and Ottawa, you should visit Mombasa.', 'answer': 'Mombasa', 'candidate': 'Ottawa'}
{'statement': 'You are looking for a city with warm weather. Between Erzurum and Rome, you should visit Rome.', 'answer': 'Rome', 'candidate': 'Erzurum'}
{'statement': 'You are looking for a city with warm weather. Between San José and Omaha, you should visit San José.', 'answer': 'San José', 'candidate': 'Omaha'}
{'statement': 'You are looking for a city with warm weather. Between Yakutsk and Ouahigouya, you should visit Ouahigouya.', 'answer': 'Ouahigouya', 'candidate': 'Yakutsk'}
{'statement': 'You are looking for a city with warm weather. Between Hanoi and Ürümqi, you should visit Hanoi.', 'answer': 'Hanoi', 'candidate': 'Ürümqi'}
{'statement': 'You are looking for a city with warm weather. Between Cotonou and Kuopio, you should visit Cotonou.', 'answer': 'Cotonou', 'candidate': 'Kuopio'}
{'statement': 'You are looking for a city with warm weather. Between Bata and Ankara, you should visit Bata.', 'answer': 'Bata', 'candidate': 'Ankara'}
{'statement': 'You are looking for a city with warm weather. Between Bogotá and Makurdi, you should visit Makurdi.', 'answer': 'Makurdi', 'candidate': 'Bogotá'}
{'statement': 'You are looking for a city with warm weather. Between Ottawa and Luanda, you should visit Luanda.', 'answer': 'Luanda', 'candidate': 'Ottawa'}
{'statement': 'You are looking for a city with warm weather. Between Ho Chi Minh City and Kabul, you should visit Ho Chi Minh City.', 'answer': 'Ho Chi Minh City', 'candidate': 'Kabul'}
{'statement': 'You are looking for a city with warm weather. Between Irkutsk and Belize City, you should visit Belize City.', 'answer': 'Belize City', 'candidate': 'Irkutsk'}
{'statement': 'You are looking for a city with warm weather. Between Douala and Moscow, you should visit Douala.', 'answer': 'Douala', 'candidate': 'Moscow'}
{'statement': 'You are looking for a city with warm weather. Between Boise and Lake Havasu City, you should visit Lake Havasu City.', 'answer': 'Lake Havasu City', 'candidate': 'Boise'}
{'statement': 'You are looking for a city with warm weather. Between Beijing and San Juan, you should visit San Juan.', 'answer': 'San Juan', 'candidate': 'Beijing'}
{'statement': 'You are looking for a city with warm weather. Between Ottawa and Valencia, you should visit Valencia.', 'answer': 'Valencia', 'candidate': 'Ottawa'}
{'statement': 'You are looking for a city with warm weather. Between Kansas City and Manila, you should visit Manila.', 'answer': 'Manila', 'candidate': 'Kansas City'}
{'statement': 'You are looking for a city with warm weather. Between Tirana and Douala, you should visit Douala.', 'answer': 'Douala', 'candidate': 'Tirana'}
{'statement': 'You are looking for a city with warm weather. Between Wau and Nairobi, you should visit Wau.', 'answer': 'Wau', 'candidate': 'Nairobi'}
{'statement': 'You are looking for a city with warm weather. Between La Serena and Piura, you should visit Piura.', 'answer': 'Piura', 'candidate': 'La Serena'}
{'statement': 'You are looking for a city with warm weather. Between Kingston and Almaty, you should visit Kingston.', 'answer': 'Kingston', 'candidate': 'Almaty'}
{'statement': 'You are looking for a city with warm weather. Between Lhasa and Perth, you should visit Perth.', 'answer': 'Perth', 'candidate': 'Lhasa'}
{'statement': 'You are looking for a city with warm weather. Between Ankara and Bujumbura, you should visit Bujumbura.', 'answer': 'Bujumbura', 'candidate': 'Ankara'}
{'statement': 'You are looking for a city with warm weather. Between Ho Chi Minh City and Fukuoka, you should visit Ho Chi Minh City.', 'answer': 'Ho Chi Minh City', 'candidate': 'Fukuoka'}
{'statement': 'You are looking for a city with warm weather. Between Melbourne and Bamako, you should visit Bamako.', 'answer': 'Bamako', 'candidate': 'Melbourne'}
{'statement': 'You are looking for a city with warm weather. Between Lahore and Kabul, you should visit Lahore.', 'answer': 'Lahore', 'candidate': 'Kabul'}
{'statement': 'You are looking for a city with warm weather. Between Palmerston North and Manila, you should visit Manila.', 'answer': 'Manila', 'candidate': 'Palmerston North'}
{'statement': 'You are looking for a city with warm weather. Between Milwaukee and Cairo, you should visit Cairo.', 'answer': 'Cairo', 'candidate': 'Milwaukee'}
{'statement': 'You are looking for a city with warm weather. Between Mexicali and Beijing, you should visit Mexicali.', 'answer': 'Mexicali', 'candidate': 'Beijing'}
{'statement': 'You are looking for a city with warm weather. Between Wellington and Conakry, you should visit Conakry.', 'answer': 'Conakry', 'candidate': 'Wellington'}
{'statement': 'You are looking for a city with warm weather. Between Belize City and Albuquerque, you should visit Belize City.', 'answer': 'Belize City', 'candidate': 'Albuquerque'}
{'statement': 'You are looking for a city with warm weather. Between Melbourne and Djibouti, you should visit Djibouti.', 'answer': 'Djibouti', 'candidate': 'Melbourne'}
{'statement': 'You are looking for a city with warm weather. Between Dar es Salaam and Napier, you should visit Dar es Salaam.', 'answer': 'Dar es Salaam', 'candidate': 'Napier'}
{'statement': 'You are looking for a city with warm weather. Between Djibouti and Milwaukee, you should visit Djibouti.', 'answer': 'Djibouti', 'candidate': 'Milwaukee'}
{'statement': 'You are looking for a city with warm weather. Between Lisbon and Pontianak, you should visit Pontianak.', 'answer': 'Pontianak', 'candidate': 'Lisbon'}
{'statement': 'You are looking for a city with warm weather. Between Karachi and Paris, you should visit Karachi.', 'answer': 'Karachi', 'candidate': 'Paris'}
{'statement': 'You are looking for a city with warm weather. Between Ouahigouya and Kathmandu, you should visit Ouahigouya.', 'answer': 'Ouahigouya', 'candidate': 'Kathmandu'}
{'statement': 'You are looking for a city with warm weather. Between Cotonou and Rome, you should visit Cotonou.', 'answer': 'Cotonou', 'candidate': 'Rome'}
{'statement': 'You are looking for a city with warm weather. Between Rosario and Saint Petersburg, you should visit Rosario.', 'answer': 'Rosario', 'candidate': 'Saint Petersburg'}
{'statement': 'You are looking for a city with warm weather. Between Kingston and Asmara, you should visit Kingston.', 'answer': 'Kingston', 'candidate': 'Asmara'}
{'statement': 'You are looking for a city with warm weather. Between Vladivostok and Parakou, you should visit Parakou.', 'answer': 'Parakou', 'candidate': 'Vladivostok'}
{'statement': 'You are looking for a city with warm weather. Between Vienna and Kingston, you should visit Kingston.', 'answer': 'Kingston', 'candidate': 'Vienna'}
{'statement': 'You are looking for a city with warm weather. Between Lyon and Dodoma, you should visit Dodoma.', 'answer': 'Dodoma', 'candidate': 'Lyon'}
{'statement': 'You are looking for a city with warm weather. Between Toamasina and Kuopio, you should visit Toamasina.', 'answer': 'Toamasina', 'candidate': 'Kuopio'}
{'statement': 'You are looking for a city with warm weather. Between London and Ségou, you should visit Ségou.', 'answer': 'Ségou', 'candidate': 'London'}
{'statement': 'You are looking for a city with warm weather. Between Johannesburg and Bamako, you should visit Bamako.', 'answer': 'Bamako', 'candidate': 'Johannesburg'}
{'statement': 'You are looking for a city with warm weather. Between Malabo and Kansas City, you should visit Malabo.', 'answer': 'Malabo', 'candidate': 'Kansas City'}
{'statement': 'You are looking for a city with warm weather. Between Brasília and Brussels, you should visit Brasília.', 'answer': 'Brasília', 'candidate': 'Brussels'}
{'statement': 'You are looking for a city with warm weather. Between Luanda and Bergen, you should visit Luanda.', 'answer': 'Luanda', 'candidate': 'Bergen'}
{'statement': 'You are looking for a city with warm weather. Between Ulaanbaatar and Nouakchott, you should visit Nouakchott.', 'answer': 'Nouakchott', 'candidate': 'Ulaanbaatar'}
{'statement': 'You are looking for a city with warm weather. Between Goiânia and Saint Petersburg, you should visit Goiânia.', 'answer': 'Goiânia', 'candidate': 'Saint Petersburg'}
{'statement': 'You are looking for a city with warm weather. Between Pittsburgh and Mahajanga, you should visit Mahajanga.', 'answer': 'Mahajanga', 'candidate': 'Pittsburgh'}
{'statement': 'You are looking for a city with warm weather. Between Kampala and Yinchuan, you should visit Kampala.', 'answer': 'Kampala', 'candidate': 'Yinchuan'}
{'statement': 'You are looking for a city with warm weather. Between San Salvador and Canberra, you should visit San Salvador.', 'answer': 'San Salvador', 'candidate': 'Canberra'}
{'statement': 'You are looking for a city with warm weather. Between La Ceiba and Río Gallegos, you should visit La Ceiba.', 'answer': 'La Ceiba', 'candidate': 'Río Gallegos'}
{'statement': 'You are looking for a city with warm weather. Between Mandalay and Podgorica, you should visit Mandalay.', 'answer': 'Mandalay', 'candidate': 'Podgorica'}
{'statement': 'You are looking for a city with warm weather. Between Ségou and Changsha, you should visit Ségou.', 'answer': 'Ségou', 'candidate': 'Changsha'}
{'statement': 'You are looking for a city with warm weather. Between Saint Petersburg and Phoenix, you should visit Phoenix.', 'answer': 'Phoenix', 'candidate': 'Saint Petersburg'}
{'statement': 'You are looking for a city with warm weather. Between Quito and Wau, you should visit Wau.', 'answer': 'Wau', 'candidate': 'Quito'}
{'statement': 'You are looking for a city with warm weather. Between Rome and Fairbanks, you should visit Rome.', 'answer': 'Rome', 'candidate': 'Fairbanks'}
{'statement': 'You are looking for a city with warm weather. Between Córdoba and Oslo, you should visit Córdoba.', 'answer': 'Córdoba', 'candidate': 'Oslo'}
{'statement': 'You are looking for a city with warm weather. Between Fairbanks and Manila, you should visit Manila.', 'answer': 'Manila', 'candidate': 'Fairbanks'}
{'statement': 'You are looking for a city with warm weather. Between Bahía Blanca and Ho Chi Minh City, you should visit Ho Chi Minh City.', 'answer': 'Ho Chi Minh City', 'candidate': 'Bahía Blanca'}
{'statement': 'You are looking for a city with warm weather. Between Paris and Jakarta, you should visit Jakarta.', 'answer': 'Jakarta', 'candidate': 'Paris'}
{'statement': 'You are looking for a city with warm weather. Between Zagreb and Garissa, you should visit Garissa.', 'answer': 'Garissa', 'candidate': 'Zagreb'}
{'statement': 'You are looking for a city with warm weather. Between Chicago and Riyadh, you should visit Riyadh.', 'answer': 'Riyadh', 'candidate': 'Chicago'}
{'statement': 'You are looking for a city with warm weather. Between Riyadh and Ushuaia, you should visit Riyadh.', 'answer': 'Riyadh', 'candidate': 'Ushuaia'}
{'statement': 'You are looking for a city with warm weather. Between Baltimore and Managua, you should visit Managua.', 'answer': 'Managua', 'candidate': 'Baltimore'}
{'statement': 'You are looking for a city with warm weather. Between Bogotá and Palembang, you should visit Palembang.', 'answer': 'Palembang', 'candidate': 'Bogotá'}
{'statement': 'You are looking for a city with warm weather. Between Vientiane and Yakutsk, you should visit Vientiane.', 'answer': 'Vientiane', 'candidate': 'Yakutsk'}
{'statement': 'You are looking for a city with warm weather. Between Niamey and Christchurch, you should visit Niamey.', 'answer': 'Niamey', 'candidate': 'Christchurch'}
{'statement': 'You are looking for a city with warm weather. Between Omaha and Manaus, you should visit Manaus.', 'answer': 'Manaus', 'candidate': 'Omaha'}
{'statement': 'You are looking for a city with warm weather. Between Surabaya and Milwaukee, you should visit Surabaya.', 'answer': 'Surabaya', 'candidate': 'Milwaukee'}
{'statement': 'You are looking for a city with warm weather. Between Bucharest and Yaoundé, you should visit Yaoundé.', 'answer': 'Yaoundé', 'candidate': 'Bucharest'}
{'statement': 'You are looking for a city with warm weather. Between Conakry and Ushuaia, you should visit Conakry.', 'answer': 'Conakry', 'candidate': 'Ushuaia'}
{'statement': 'You are looking for a city with warm weather. Between Maputo and Copenhagen, you should visit Maputo.', 'answer': 'Maputo', 'candidate': 'Copenhagen'}
{'statement': 'You are looking for a city with warm weather. Between Cairo and Bergen, you should visit Cairo.', 'answer': 'Cairo', 'candidate': 'Bergen'}
{'statement': 'You are looking for a city with warm weather. Between Minneapolis and Honolulu, you should visit Honolulu.', 'answer': 'Honolulu', 'candidate': 'Minneapolis'}
{'statement': 'You are looking for a city with warm weather. Between Tucson and Pittsburgh, you should visit Tucson.', 'answer': 'Tucson', 'candidate': 'Pittsburgh'}
{'statement': 'You are looking for a city with warm weather. Between Lyon and Willemstad, you should visit Willemstad.', 'answer': 'Willemstad', 'candidate': 'Lyon'}
{'statement': 'You are looking for a city with warm weather. Between Ouahigouya and Kabul, you should visit Ouahigouya.', 'answer': 'Ouahigouya', 'candidate': 'Kabul'}
{'statement': 'You are looking for a city with warm weather. Between San Juan and Rome, you should visit San Juan.', 'answer': 'San Juan', 'candidate': 'Rome'}
{'statement': 'You are looking for a city with warm weather. Between Algiers and Sokoto, you should visit Sokoto.', 'answer': 'Sokoto', 'candidate': 'Algiers'}
{'statement': 'You are looking for a city with warm weather. Between Palembang and Frankfurt, you should visit Palembang.', 'answer': 'Palembang', 'candidate': 'Frankfurt'}
{'statement': 'You are looking for a city with warm weather. Between Yerevan and Yakutsk, you should visit Yerevan.', 'answer': 'Yerevan', 'candidate': 'Yakutsk'}
{'statement': 'You are looking for a city with warm weather. Between Monterrey and Saskatoon, you should visit Monterrey.', 'answer': 'Monterrey', 'candidate': 'Saskatoon'}
{'statement': 'You are looking for a city with warm weather. Between La Ceiba and Almaty, you should visit La Ceiba.', 'answer': 'La Ceiba', 'candidate': 'Almaty'}
{'statement': 'You are looking for a city with warm weather. Between Surabaya and Bergen, you should visit Surabaya.', 'answer': 'Surabaya', 'candidate': 'Bergen'}
{'statement': 'You are looking for a city with warm weather. Between Lhasa and Cotonou, you should visit Cotonou.', 'answer': 'Cotonou', 'candidate': 'Lhasa'}
{'statement': 'You are looking for a city with warm weather. Between Barranquilla and Campos do Jordão, you should visit Barranquilla.', 'answer': 'Barranquilla', 'candidate': 'Campos do Jordão'}
{'statement': 'You are looking for a city with warm weather. Between Bata and Novosibirsk, you should visit Bata.', 'answer': 'Bata', 'candidate': 'Novosibirsk'}
{'statement': 'You are looking for a city with warm weather. Between Anchorage and Curitiba, you should visit Curitiba.', 'answer': 'Curitiba', 'candidate': 'Anchorage'}
{'statement': 'You are looking for a city with warm weather. Between Honolulu and Bratislava, you should visit Honolulu.', 'answer': 'Honolulu', 'candidate': 'Bratislava'}
{'statement': 'You are looking for a city with warm weather. Between Chicago and Cabo San Lucas, you should visit Cabo San Lucas.', 'answer': 'Cabo San Lucas', 'candidate': 'Chicago'}
{'statement': 'You are looking for a city with warm weather. Between Toamasina and Zürich, you should visit Toamasina.', 'answer': 'Toamasina', 'candidate': 'Zürich'}
{'statement': 'You are looking for a city with warm weather. Between Honolulu and Campos do Jordão, you should visit Honolulu.', 'answer': 'Honolulu', 'candidate': 'Campos do Jordão'}
{'statement': 'You are looking for a city with warm weather. Between Lyon and Lake Havasu City, you should visit Lake Havasu City.', 'answer': 'Lake Havasu City', 'candidate': 'Lyon'}
{'statement': 'You are looking for a city with warm weather. Between Omaha and Palembang, you should visit Palembang.', 'answer': 'Palembang', 'candidate': 'Omaha'}
{'statement': 'You are looking for a city with warm weather. Between Ouahigouya and Valencia, you should visit Ouahigouya.', 'answer': 'Ouahigouya', 'candidate': 'Valencia'}
{'statement': 'You are looking for a city with warm weather. Between Nur-Sultan and Hanoi, you should visit Hanoi.', 'answer': 'Hanoi', 'candidate': 'Nur-Sultan'}
{'statement': 'You are looking for a city with warm weather. Between Murmansk and Kuwait City, you should visit Kuwait City.', 'answer': 'Kuwait City', 'candidate': 'Murmansk'}
{'statement': 'You are looking for a city with warm weather. Between La Paz and Omaha, you should visit La Paz.', 'answer': 'La Paz', 'candidate': 'Omaha'}
{'statement': 'You are looking for a city with warm weather. Between Brisbane and Ulaanbaatar, you should visit Brisbane.', 'answer': 'Brisbane', 'candidate': 'Ulaanbaatar'}
{'statement': 'You are looking for a city with warm weather. Between Garissa and Rome, you should visit Garissa.', 'answer': 'Garissa', 'candidate': 'Rome'}
{'statement': 'You are looking for a city with warm weather. Between Omaha and Lahore, you should visit Lahore.', 'answer': 'Lahore', 'candidate': 'Omaha'}
{'statement': 'You are looking for a city with warm weather. Between Melbourne and Juba, you should visit Juba.', 'answer': 'Juba', 'candidate': 'Melbourne'}
{'statement': 'You are looking for a city with warm weather. Between Amsterdam and Caracas, you should visit Caracas.', 'answer': 'Caracas', 'candidate': 'Amsterdam'}
{'statement': 'You are looking for a city with warm weather. Between Karachi and Reykjavík, you should visit Karachi.', 'answer': 'Karachi', 'candidate': 'Reykjavík'}
{'statement': 'You are looking for a city with warm weather. Between Moscow and La Paz, you should visit La Paz.', 'answer': 'La Paz', 'candidate': 'Moscow'}
{'statement': 'You are looking for a city with warm weather. Between Bishkek and Toliara, you should visit Toliara.', 'answer': 'Toliara', 'candidate': 'Bishkek'}
{'statement': 'You are looking for a city with warm weather. Between Copenhagen and Karachi, you should visit Karachi.', 'answer': 'Karachi', 'candidate': 'Copenhagen'}
{'statement': 'You are looking for a city with warm weather. Between Zürich and Erbil, you should visit Erbil.', 'answer': 'Erbil', 'candidate': 'Zürich'}
{'statement': 'You are looking for a city with warm weather. Between Ankara and Toliara, you should visit Toliara.', 'answer': 'Toliara', 'candidate': 'Ankara'}
{'statement': 'You are looking for a city with warm weather. Between Río Gallegos and Harare, you should visit Harare.', 'answer': 'Harare', 'candidate': 'Río Gallegos'}
{'statement': 'You are looking for a city with warm weather. Between Shanghai and Irkutsk, you should visit Shanghai.', 'answer': 'Shanghai', 'candidate': 'Irkutsk'}
{'statement': 'You are looking for a city with warm weather. Between Yakutsk and Lviv, you should visit Lviv.', 'answer': 'Lviv', 'candidate': 'Yakutsk'}
{'statement': 'You are looking for a city with warm weather. Between Bangkok and Córdoba, you should visit Bangkok.', 'answer': 'Bangkok', 'candidate': 'Córdoba'}
{'statement': 'You are looking for a city with warm weather. Between Erzurum and Darwin, you should visit Darwin.', 'answer': 'Darwin', 'candidate': 'Erzurum'}
{'statement': 'You are looking for a city with warm weather. Between Calgary and Conakry, you should visit Conakry.', 'answer': 'Conakry', 'candidate': 'Calgary'}
{'statement': 'You are looking for a city with warm weather. Between Mandalay and Ljubljana, you should visit Mandalay.', 'answer': 'Mandalay', 'candidate': 'Ljubljana'}
{'statement': 'You are looking for a city with warm weather. Between Karachi and Zagreb, you should visit Karachi.', 'answer': 'Karachi', 'candidate': 'Zagreb'}
{'statement': 'You are looking for a city with warm weather. Between Darwin and Vladivostok, you should visit Darwin.', 'answer': 'Darwin', 'candidate': 'Vladivostok'}
{'statement': 'You are looking for a city with warm weather. Between La Paz and Minsk, you should visit La Paz.', 'answer': 'La Paz', 'candidate': 'Minsk'}
{'statement': 'You are looking for a city with warm weather. Between Bergen and Nairobi, you should visit Nairobi.', 'answer': 'Nairobi', 'candidate': 'Bergen'}
{'statement': 'You are looking for a city with warm weather. Between Fairbanks and London, you should visit London.', 'answer': 'London', 'candidate': 'Fairbanks'}
{'statement': 'You are looking for a city with warm weather. Between Moscow and Durban, you should visit Durban.', 'answer': 'Durban', 'candidate': 'Moscow'}
{'statement': 'You are looking for a city with warm weather. Between Ulaanbaatar and Tabora, you should visit Tabora.', 'answer': 'Tabora', 'candidate': 'Ulaanbaatar'}
{'statement': 'You are looking for a city with warm weather. Between San Juan and Novosibirsk, you should visit San Juan.', 'answer': 'San Juan', 'candidate': 'Novosibirsk'}
{'statement': 'You are looking for a city with warm weather. Between Calgary and Bogotá, you should visit Bogotá.', 'answer': 'Bogotá', 'candidate': 'Calgary'}
{'statement': 'You are looking for a city with warm weather. Between Tashkent and Belize City, you should visit Belize City.', 'answer': 'Belize City', 'candidate': 'Tashkent'}
{'statement': 'You are looking for a city with warm weather. Between Albuquerque and Antsiranana, you should visit Antsiranana.', 'answer': 'Antsiranana', 'candidate': 'Albuquerque'}
{'statement': 'You are looking for a city with warm weather. Between Toronto and Bujumbura, you should visit Bujumbura.', 'answer': 'Bujumbura', 'candidate': 'Toronto'}
{'statement': 'You are looking for a city with warm weather. Between Nouakchott and Melbourne, you should visit Nouakchott.', 'answer': 'Nouakchott', 'candidate': 'Melbourne'}
{'statement': 'You are looking for a city with warm weather. Between Hobart and Mumbai, you should visit Mumbai.', 'answer': 'Mumbai', 'candidate': 'Hobart'}
{'statement': 'You are looking for a city with warm weather. Between Buenos Aires and Moscow, you should visit Buenos Aires.', 'answer': 'Buenos Aires', 'candidate': 'Moscow'}
{'statement': 'You are looking for a city with warm weather. Between Ulaanbaatar and Yerevan, you should visit Yerevan.', 'answer': 'Yerevan', 'candidate': 'Ulaanbaatar'}
{'statement': 'You are looking for a city with warm weather. Between Melbourne and San Juan, you should visit San Juan.', 'answer': 'San Juan', 'candidate': 'Melbourne'}
{'statement': 'You are looking for a city with warm weather. Between Chihuahua and Vladivostok, you should visit Chihuahua.', 'answer': 'Chihuahua', 'candidate': 'Vladivostok'}
{'statement': 'You are looking for a city with warm weather. Between Vladivostok and Djibouti, you should visit Djibouti.', 'answer': 'Djibouti', 'candidate': 'Vladivostok'}
{'statement': 'You are looking for a city with warm weather. Between Fairbanks and Lviv, you should visit Lviv.', 'answer': 'Lviv', 'candidate': 'Fairbanks'}
{'statement': 'You are looking for a city with warm weather. Between Amsterdam and Pontianak, you should visit Pontianak.', 'answer': 'Pontianak', 'candidate': 'Amsterdam'}
{'statement': 'You are looking for a city with warm weather. Between Saskatoon and Florianópolis, you should visit Florianópolis.', 'answer': 'Florianópolis', 'candidate': 'Saskatoon'}
{'statement': 'You are looking for a city with warm weather. Between London and Lagos, you should visit Lagos.', 'answer': 'Lagos', 'candidate': 'London'}
{'statement': 'You are looking for a city with warm weather. Between Quito and Reykjavík, you should visit Quito.', 'answer': 'Quito', 'candidate': 'Reykjavík'}
{'statement': 'You are looking for a city with warm weather. Between Ürümqi and Cairo, you should visit Cairo.', 'answer': 'Cairo', 'candidate': 'Ürümqi'}
{'statement': 'You are looking for a city with warm weather. Between Barranquilla and Christchurch, you should visit Barranquilla.', 'answer': 'Barranquilla', 'candidate': 'Christchurch'}
{'statement': 'You are looking for a city with warm weather. Between Yakutsk and Benghazi, you should visit Benghazi.', 'answer': 'Benghazi', 'candidate': 'Yakutsk'}
